software_name,category,decision,matched_projects,project_count,install_location,estimated_size,last_related_project_activity,confidence_score,explanation 
Microsoft ASP.NET Core 9.0.14 Targeting Pack (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.14 Targeting Pack (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.15 Shared Framework (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.15 Shared Framework (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.15 Targeting Pack (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.15 Targeting Pack (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.16 Shared Framework (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.16 Shared Framework (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.16 Targeting Pack (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.16 Targeting Pack (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.17 Shared Framework (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.17 Shared Framework (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.17 Targeting Pack (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.17 Targeting Pack (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.3 Shared Framework (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.3 Shared Framework (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.3 Targeting Pack (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.3 Targeting Pack (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.7 Shared Framework (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.7 Shared Framework (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.7 Targeting Pack (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.7 Targeting Pack (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.9 Shared Framework (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.9 Shared Framework (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ASP.NET Core 9.0.9 Targeting Pack (x64),Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ASP.NET Core 9.0.9 Targeting Pack (x64) korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Edge,Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft Edge icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft Edge,Unknown,MANUAL_REVIEW,,0,C:\Program Files (x86)\Microsoft\Edge\Application,1.66 GB,,0.55,Microsoft Edge icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft Edge For Game,Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft Edge For Game icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft Edge For Game,Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft Edge For Game icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft Edge WebView2 Çalışma Zamanı,Unknown,MANUAL_REVIEW,,0,C:\Program Files (x86)\Microsoft\EdgeWebView\Application,838.80 MB,,0.55,Microsoft Edge WebView2 Çalışma Zamanı icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft Engagement,Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft Engagement icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft Engagement,Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft Engagement icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft ODBC Driver 17 for SQL Server,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ODBC Driver 17 for SQL Server korumali bir bilesen gibi gorunuyor (gpu_or_chipset_driver). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ODBC Driver 17 for SQL Server,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ODBC Driver 17 for SQL Server korumali bir bilesen gibi gorunuyor (gpu_or_chipset_driver). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ODBC Driver 18 for SQL Server,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ODBC Driver 18 for SQL Server korumali bir bilesen gibi gorunuyor (gpu_or_chipset_driver). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft ODBC Driver 18 for SQL Server,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft ODBC Driver 18 for SQL Server korumali bir bilesen gibi gorunuyor (gpu_or_chipset_driver). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft OLE DB Driver for SQL,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft OLE DB Driver for SQL korumali bir bilesen gibi gorunuyor (gpu_or_chipset_driver). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft OLE DB Driver for SQL Server,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft OLE DB Driver for SQL Server korumali bir bilesen gibi gorunuyor (gpu_or_chipset_driver). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft OLE DB Driver for SQL Server,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft OLE DB Driver for SQL Server korumali bir bilesen gibi gorunuyor (gpu_or_chipset_driver). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft OneDrive,Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft OneDrive icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft OneDrive,Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft OneDrive icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft SQL Server 2022 RsFx Driver,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft SQL Server 2022 RsFx Driver korumali bir bilesen gibi gorunuyor (gpu_or_chipset_driver). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft SQL Server 2025 RsFx Driver,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft SQL Server 2025 RsFx Driver korumali bir bilesen gibi gorunuyor (gpu_or_chipset_driver). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Sticky,Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft Sticky icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft Sticky,Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft Sticky icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft System CLR Types for SQL Serv…,Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft System CLR Types for SQL Serv… icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft TestPlatform SDK Local Feed,Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft TestPlatform SDK Local Feed icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft To,Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft To icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft To,Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft To icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft Update Health,Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft Update Health icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft Update Health,Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft Update Health icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft Update Health Tools,Unknown,MANUAL_REVIEW,,0,,,,0.55,Microsoft Update Health Tools icin guvenilir bir kategori veya proje eslesmesi bulunamadi. Bu nedenle Unknown olarak isaretlenip manuel incelemeye birakildi.
Microsoft Visual C++ 2012 Redistributable,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2012 Redistributable korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2012 Redistributable,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2012 Redistributable korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2012 Redistributable (x64) - 11.0.61030 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2012 Redistributable (x86) - 11.0.61030 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2012 Redistributab…,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2012 Redistributab… korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2012 x64 Additional Runtime - 11.0.61030 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2012 x64 Minimum Runtime - 11.0.61030 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2012 x86 Additional Runtime - 11.0.61030 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2012 x86 Minimum Runtime - 11.0.61030 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2013 Redistributable,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2013 Redistributable korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2013 Redistributable,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2013 Redistributable korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.30501 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.40664,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2013 Redistributable (x64) - 12.0.40664 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.40664,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2013 Redistributable (x86) - 12.0.40664 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2013 Redistributab…,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2013 Redistributab… korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2013 Redistributab…,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2013 Redistributab… korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40664,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2013 x64 Additional Runtime - 12.0.40664 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40664,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2013 x64 Minimum Runtime - 12.0.40664 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40664,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2013 x86 Additional Runtime - 12.0.40664 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40664,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2013 x86 Minimum Runtime - 12.0.40664 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015 UWP Desktop,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015 UWP Desktop korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015 UWP Desktop R…,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015 UWP Desktop R… korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015 UWP Runtime,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015 UWP Runtime korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015 UWP Runtime P…,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015 UWP Runtime P… korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015-2022,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015-2022 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015-2022,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015-2022 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015-2022 Redistributable (x64) - 14.32.31326,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015-2022 Redistributable (x64) - 14.32.31326 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015-2022 Redistributable (x64) - 14.32.31332,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015-2022 Redistributable (x64) - 14.32.31332 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015-2022 Redistributable (x64) - 14.36.32532,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015-2022 Redistributable (x64) - 14.36.32532 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015-2022 Redistributable (x64) - 14.40.33810,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015-2022 Redistributable (x64) - 14.40.33810 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015-2022 Redistributable (x64) - 14.42.34433,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015-2022 Redistributable (x64) - 14.42.34433 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015-2022 Redistributable (x64) - 14.44.35211,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015-2022 Redistributable (x64) - 14.44.35211 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.32.31326,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.32.31326 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.34.31931,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.34.31931 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.36.32532,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.36.32532 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.40.33810,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.40.33810 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.42.34438,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.42.34438 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.44.35211,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015-2022 Redistributable (x86) - 14.44.35211 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015-2022 Redistri…,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015-2022 Redistri… korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015-2022 Redistri…,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015-2022 Redistri… korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015-2022 Redistri…,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015-2022 Redistri… korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015-2022 Redistri…,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015-2022 Redistri… korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015-2022 Redistri…,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015-2022 Redistri… korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015-2022 Redistri…,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015-2022 Redistri… korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015-2022 Redistri…,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015-2022 Redistri… korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2015-2022 Redistri…,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2015-2022 Redistri… korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2022 X64 Additional Runtime - 14.50.35710,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2022 X64 Additional Runtime - 14.50.35710 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2022 X64 Debug Runtime - 14.44.35211,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2022 X64 Debug Runtime - 14.44.35211 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2022 X64 Minimum Runtime - 14.50.35710,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2022 X64 Minimum Runtime - 14.50.35710 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2022 X86 Additional Runtime - 14.50.35710,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2022 X86 Additional Runtime - 14.50.35710 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2022 X86 Debug Runtime - 14.44.35211,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2022 X86 Debug Runtime - 14.44.35211 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
Microsoft Visual C++ 2022 X86 Minimum Runtime - 14.50.35710,Runtime/System,MANUAL_REVIEW,,0,,,,0.95,"Microsoft Visual C++ 2022 X86 Minimum Runtime - 14.50.35710 korumali bir bilesen gibi gorunuyor (microsoft_runtime_or_sdk). Bu tip runtime, surucu veya sistem araclarina otomatik silme onerisi verilmedi."
